run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_AK_3DBall_2478,3DBall,2478,12.0000,ppo,500000,177,33313,0.0006285656975956601,3,231,42.5,83.1,1.2626,12000,1.1747,12000,92.6276,442000,100.0000,324000,480000,0.0594,36000,0.1694,36000,1.4139,12000,2.5657600000000005,108000,46.2,2025-11-21_09-33,,
R_AK_3DBall_2479,3DBall,2479,12.0000,ppo,500000,68,12889,0.00011454542751835692,3,242,45.4,83.1,1.6307,12000,1.1686,12000,100.0000,442000,100.0000,144000,480000,0.0961,24000,0.3959,24000,1.4119,12000,2.5657600000000005,72000,30.2,2025-11-21_09-33,,
R_AK_3DBall_2480,3DBall,2480,12.0000,ppo,500000,120,22605,0.0006251094243823124,3,215,32.5,83.0,1.3935,12000,1.1131,12000,100.0000,442000,100.0000,192000,480000,0.0745,24000,0.2462,24000,1.4168,12000,2.5657600000000005,84000,32.2,2025-11-21_09-33,,
R_AK_3DBall_2481,3DBall,2481,12.0000,ppo,500000,126,23704,0.0004271361250021759,3,232,45.1,83.0,1.5900,12000,1.2142,12000,100.0000,442000,100.0000,216000,480000,0.0694,24000,0.3460,24000,1.4098,12000,2.5657600000000005,84000,34.8,2025-11-21_09-33,,
R_AK_3DBall_2482,3DBall,2482,12.0000,ppo,500000,136,25535,0.0005098031802715971,3,237,44.9,83.0,1.3349,12000,1.1091,12000,100.0000,442000,100.0000,264000,480000,0.0690,36000,0.2491,36000,1.4113,12000,2.5657600000000005,84000,35.5,2025-11-21_09-33,,
R_AK_3DBall_2483,3DBall,2483,12.0000,ppo,500000,124,23290,0.000642468184445013,3,237,48.0,83.4,1.6352,12000,1.1580,12000,100.0000,442000,100.0000,192000,480000,0.0737,24000,0.3469,24000,1.3946,12000,2.5657600000000005,60000,23.7,2025-11-21_09-33,,
R_AK_3DBall_2484,3DBall,2484,12.0000,ppo,500000,40,7577,5.628560763727482e-05,3,262,47.8,83.1,1.8324,12000,1.1858,12000,100.0000,442000,100.0000,120000,480000,0.1287,12000,0.5331,12000,1.4138,12000,2.5657600000000005,60000,26.2,2025-11-21_09-33,,
R_AK_3DBall_2485,3DBall,2485,12.0000,ppo,500000,57,10771,0.000744445697599137,3,223,33.0,83.2,3.2320,12000,1.2874,12000,100.0000,442000,100.0000,144000,480000,0.1055,12000,0.7262,12000,1.3742,12000,2.5657600000000005,48000,16.7,2025-11-21_09-33,,
R_AK_3DBall_2486,3DBall,2486,12.0000,ppo,500000,112,21166,0.0005406810403078846,3,254,48.4,83.4,1.4992,12000,1.1538,12000,100.0000,442000,100.0000,204000,480000,0.0772,24000,0.2652,24000,1.4046,12000,2.5657600000000005,72000,31.7,2025-11-21_09-33,,
R_AK_3DBall_2487,3DBall,2487,12.0000,ppo,500000,61,11448,0.000557448609599002,3,251,47.1,83.2,3.0723,12000,1.2202,12000,100.0000,442000,100.0000,108000,480000,0.1027,12000,0.7596,12000,1.3670,12000,2.5657600000000005,48000,18.8,2025-11-21_09-33,,
R_AK_3DBall_2488,3DBall,2488,12.0000,ppo,500000,114,21490,0.0005283238389876515,3,215,33.7,83.5,1.2815,12000,1.1410,12000,100.0000,442000,100.0000,216000,480000,0.0758,24000,0.2410,24000,1.4063,12000,2.5657600000000005,96000,37.6,2025-11-21_09-33,,
R_AK_3DBall_2489,3DBall,2489,12.0000,ppo,500000,136,25572,0.0007156766188891099,3,254,51.5,84.0,1.4028,12000,1.1745,12000,99.7883,442000,100.0000,276000,480000,0.0704,36000,0.2732,36000,1.4102,12000,2.5657600000000005,84000,38.1,2025-11-21_09-33,,
R_AK_3DBall_2490,3DBall,2490,12.0000,ppo,500000,40,7553,0.0008508233014198484,3,342,47.0,83.1,13.4613,12000,1.4268,12000,0.0978,442000,92.6231,84000,480000,0.1293,12000,1.0111,12000,1.3441,12000,2.5657600000000005,36000,17.1,2025-11-21_09-33,,
R_AK_3DBall_2491,3DBall,2491,12.0000,ppo,500000,76,14301,0.0008364589519570355,3,244,46.6,83.3,2.4947,12000,1.2610,12000,97.0000,442000,100.0000,132000,480000,0.0923,24000,0.9449,24000,1.3809,12000,2.5657600000000005,48000,18.3,2025-11-21_09-33,,
R_AK_3DBall_2492,3DBall,2492,12.0000,ppo,500000,35,6720,0.000368201267147618,3,319,51.7,83.4,29.2641,12000,1.9657,12000,97.5153,442000,100.0000,132000,480000,0.1359,12000,1.1163,12000,1.3608,12000,2.5657600000000005,36000,15.9,2025-11-21_09-33,,
R_AK_3DBall_2493,3DBall,2493,12.0000,ppo,500000,89,16816,7.222768057835257e-05,3,250,46.9,83.3,1.5465,12000,1.1442,12000,100.0000,442000,100.0000,204000,480000,0.0865,24000,0.3711,24000,1.4161,12000,2.5657600000000005,72000,31.2,2025-11-21_09-33,,
R_AK_3DBall_2494,3DBall,2494,12.0000,ppo,500000,127,23897,0.00012684260057459098,3,228,42.2,83.3,1.2247,12000,1.1103,12000,100.0000,442000,100.0000,264000,480000,0.0721,24000,0.2883,24000,1.4208,12000,2.5657600000000005,108000,45.6,2025-11-21_09-33,,
R_AK_3DBall_2495,3DBall,2495,12.0000,ppo,500000,104,19555,9.77961476296405e-05,3,220,33.3,83.6,1.1960,12000,1.1339,12000,100.0000,442000,100.0000,336000,480000,0.0788,24000,0.3648,24000,1.4157,12000,2.5657600000000005,132000,54.9,2025-11-21_09-33,,
R_AK_3DBall_2496,3DBall,2496,12.0000,ppo,500000,65,12263,5.440959252229104e-05,3,243,47.9,83.4,1.9250,12000,1.2353,12000,100.0000,442000,100.0000,156000,480000,0.1002,24000,0.5461,24000,1.4156,12000,2.5657600000000005,60000,24.3,2025-11-21_09-33,,
R_AK_3DBall_2497,3DBall,2497,12.0000,ppo,500000,100,18821,0.0001076410789874236,3,249,45.8,82.9,1.4668,12000,1.1926,12000,100.0000,442000,100.0000,192000,480000,0.0775,24000,0.2960,24000,1.4183,12000,2.5657600000000005,72000,31.1,2025-11-21_09-33,,
R_AK_3DBall_2498,3DBall,2498,12.0000,ppo,500000,159,29822,0.0007227835978710947,3,234,45.3,83.7,1.2278,12000,1.1031,12000,100.0000,442000,100.0000,300000,480000,0.0638,36000,0.1615,36000,1.4128,12000,2.5657600000000005,96000,40.9,2025-11-21_09-33,,
R_AK_3DBall_2499,3DBall,2499,12.0000,ppo,500000,34,6426,0.0003144206225058289,3,324,54.3,83.6,23.1705,12000,1.6176,12000,100.0000,442000,100.0000,132000,480000,0.1350,12000,0.9126,12000,1.3645,12000,2.5657600000000005,36000,16.2,2025-11-21_09-33,,
R_AK_3DBall_2500,3DBall,2500,12.0000,ppo,500000,130,24443,0.000861862495530263,3,236,44.0,83.5,1.5000,12000,1.2163,12000,98.4831,442000,100.0000,192000,480000,0.0709,36000,0.2908,36000,1.4050,12000,2.5657600000000005,84000,35.4,2025-11-21_09-33,,
R_AK_3DBall_2501,3DBall,2501,12.0000,ppo,500000,175,32901,0.0007353503849045471,3,214,28.0,85.0,1.2050,12000,1.1701,12000,99.8017,442000,100.0000,312000,480000,0.0593,36000,0.2311,36000,1.4192,12000,2.5657600000000005,120000,48.3,2025-11-21_09-33,,
R_AK_3DBall_2502,3DBall,2502,12.0000,ppo,500000,99,18630,0.0004151065706449275,3,221,39.1,84.8,1.5581,12000,1.1410,12000,98.1099,442000,100.0000,180000,480000,0.0773,24000,0.2548,24000,1.4029,12000,2.5657600000000005,72000,27.6,2025-11-21_09-33,,
R_AK_3DBall_2503,3DBall,2503,12.0000,ppo,500000,77,14468,0.0005417250053504003,3,229,41.9,84.8,2.3785,12000,1.2034,12000,98.4903,442000,100.0000,168000,480000,0.0911,24000,0.5364,24000,1.3836,12000,2.5657600000000005,48000,17.2,2025-11-21_09-33,,
R_AK_3DBall_2504,3DBall,2504,12.0000,ppo,500000,159,29815,0.0006320633204448271,3,237,41.4,84.5,1.2787,12000,1.1074,12000,100.0000,442000,100.0000,240000,480000,0.0639,36000,0.1617,36000,1.4120,12000,2.5657600000000005,96000,41.5,2025-11-21_09-33,,
R_AK_3DBall_2505,3DBall,2505,12.0000,ppo,500000,143,26903,0.00017757532622857214,3,223,42.1,83.8,1.3313,12000,1.0837,12000,100.0000,442000,100.0000,228000,480000,0.0678,36000,0.2590,36000,1.4133,12000,2.5657600000000005,96000,39.0,2025-11-21_09-33,,
R_AK_3DBall_2506,3DBall,2506,12.0000,ppo,500000,111,20894,0.0005701995254493542,3,215,28.1,83.8,1.2773,12000,1.0930,12000,100.0000,442000,100.0000,204000,480000,0.0745,24000,0.2855,24000,1.4188,12000,2.5657600000000005,96000,37.6,2025-11-21_09-33,,
R_AK_3DBall_2507,3DBall,2507,12.0000,ppo,500000,169,31864,0.00025330063109686474,3,232,43.5,82.1,1.2096,12000,1.0996,12000,99.3917,442000,100.0000,300000,480000,0.0625,36000,0.1716,36000,1.4150,12000,2.5657600000000005,108000,46.4,2025-11-21_09-33,,
R_AK_3DBall_2508,3DBall,2508,12.0000,ppo,500000,153,28842,6.484436193423839e-05,3,221,31.2,82.6,1.1274,12000,1.0971,12000,43.8516,442000,61.1421,492000,480000,0.0653,36000,0.4052,36000,1.4161,12000,2.5657600000000005,240000,104.8,2025-11-21_09-33,,
R_AK_3DBall_2509,3DBall,2509,12.0000,ppo,500000,105,19712,3.714788071268449e-05,3,225,40.8,82.0,1.3358,12000,1.1323,12000,100.0000,442000,100.0000,228000,480000,0.0772,24000,0.3579,24000,1.4175,12000,2.5657600000000005,96000,39.3,2025-11-21_09-33,,
R_AK_3DBall_2510,3DBall,2510,12.0000,ppo,500000,141,26577,0.00020195602876814224,3,227,47.4,85.3,1.2572,12000,1.0960,12000,100.0000,442000,100.0000,264000,480000,0.0682,36000,0.2335,36000,1.4141,12000,2.5657600000000005,96000,39.7,2025-11-21_09-33,,
R_AK_3DBall_2511,3DBall,2511,12.0000,ppo,500000,40,7604,0.0004365043654325215,3,232,31.9,85.1,2.6775,12000,1.1823,12000,100.0000,442000,100.0000,132000,480000,0.1259,12000,0.5731,12000,1.3717,12000,2.5657600000000005,48000,17.4,2025-11-21_09-33,,
R_AK_3DBall_2512,3DBall,2512,12.0000,ppo,500000,41,7832,0.0008896170828990176,3,305,51.4,84.7,9.6501,12000,1.3801,12000,67.3147,442000,79.9400,456000,480000,0.1242,12000,1.3108,12000,1.3361,12000,2.5657600000000005,36000,15.3,2025-11-21_09-33,,
R_AK_3DBall_2513,3DBall,2513,12.0000,ppo,500000,128,24092,0.0002872808703999814,3,234,45.4,84.4,1.3395,12000,1.1362,12000,100.0000,442000,100.0000,192000,480000,0.0707,36000,0.2459,36000,1.4156,12000,2.5657600000000005,84000,35.1,2025-11-21_09-33,,
R_AK_3DBall_2514,3DBall,2514,12.0000,ppo,500000,123,23208,0.0007859301154096445,3,239,47.6,84.8,1.5176,12000,1.0670,12000,100.0000,442000,100.0000,264000,480000,0.0745,24000,0.2944,24000,1.3963,12000,2.5657600000000005,84000,35.8,2025-11-21_09-33,,
R_AK_3DBall_2515,3DBall,2515,12.0000,ppo,500000,137,25764,0.0004465971254862517,3,225,43.4,84.7,1.2775,12000,1.1125,12000,100.0000,442000,100.0000,252000,480000,0.0688,36000,0.2291,36000,1.4118,12000,2.5657600000000005,96000,39.3,2025-11-21_09-33,,
R_AK_3DBall_2516,3DBall,2516,12.0000,ppo,500000,32,6115,0.0008648308898889802,3,285,50.6,84.9,18.4644,12000,2.1889,12000,97.9385,442000,100.0000,168000,480000,0.1430,12000,1.2877,12000,1.3333,12000,2.5657600000000005,24000,7.1,2025-11-21_09-33,,
R_AK_3DBall_2517,3DBall,2517,12.0000,ppo,500000,67,12682,0.0008554599246992108,3,221,32.3,85.0,1.8402,12000,1.1011,12000,98.5016,442000,100.0000,132000,480000,0.0962,24000,0.5258,24000,1.4024,12000,2.5657600000000005,60000,22.1,2025-11-21_09-33,,
R_AK_3DBall_2518,3DBall,2518,12.0000,ppo,500000,129,24276,0.0006526172703378264,3,215,32.3,85.1,1.2194,12000,1.0948,12000,100.0000,442000,100.0000,264000,480000,0.0703,36000,0.2141,36000,1.4156,12000,2.5657600000000005,108000,43.0,2025-11-21_09-33,,
R_AK_3DBall_2519,3DBall,2519,12.0000,ppo,500000,107,20096,0.0008799244654622532,3,216,33.2,85.0,1.4495,12000,1.1561,12000,100.0000,442000,100.0000,156000,480000,0.0772,24000,0.2746,24000,1.3984,12000,2.5657600000000005,72000,27.0,2025-11-21_09-33,,
R_AK_3DBall_2520,3DBall,2520,12.0000,ppo,500000,97,18275,0.0005230902342170835,3,216,34.6,84.6,1.5460,12000,1.1853,12000,100.0000,442000,100.0000,180000,480000,0.0811,24000,0.2756,24000,1.4083,12000,2.5657600000000005,72000,27.0,2025-11-21_09-33,,
R_AK_3DBall_2521,3DBall,2521,12.0000,ppo,500000,111,20987,0.00022893472554571303,3,226,44.3,84.8,1.2432,12000,1.0762,12000,100.0000,442000,100.0000,228000,480000,0.0744,24000,0.2755,24000,1.4156,12000,2.5657600000000005,96000,39.5,2025-11-21_09-33,,
R_AK_3DBall_2522,3DBall,2522,12.0000,ppo,500000,141,26600,5.5753132546633994e-05,3,229,44.9,85.0,1.1840,12000,1.0918,12000,100.0000,442000,100.0000,300000,480000,0.0659,36000,0.2762,36000,1.4194,12000,2.5657600000000005,120000,51.5,2025-11-21_09-33,,
R_AK_3DBall_2523,3DBall,2523,12.0000,ppo,500000,144,27169,0.00018381485301810984,3,230,44.6,85.1,1.3087,12000,1.1618,12000,100.0000,442000,100.0000,264000,480000,0.0680,36000,0.2805,36000,1.4146,12000,2.5657600000000005,96000,40.2,2025-11-21_09-33,,
R_AK_3DBall_2524,3DBall,2524,12.0000,ppo,500000,52,9866,6.829360133178191e-05,3,291,52.2,84.9,3.8544,12000,1.2997,12000,97.5472,442000,100.0000,108000,480000,0.1110,12000,0.7726,12000,1.4060,12000,2.5657600000000005,48000,21.8,2025-11-21_09-33,,
R_AK_3DBall_2525,3DBall,2525,12.0000,ppo,500000,181,34111,4.8625013669368856e-05,3,225,38.3,84.9,1.1243,12000,1.1009,12000,65.0716,442000,78.7600,432000,480000,0.0590,36000,0.3096,36000,1.4186,12000,2.5657600000000005,216000,95.5,2025-11-21_09-33,,
R_AK_3DBall_2526,3DBall,2526,12.0000,ppo,500000,101,19070,0.0002025401720788976,3,233,45.0,85.0,1.4283,12000,1.1218,12000,100.0000,442000,100.0000,192000,480000,0.0795,24000,0.2386,24000,1.4143,12000,2.5657600000000005,72000,29.1,2025-11-21_09-33,,
R_AK_3DBall_2527,3DBall,2527,12.0000,ppo,500000,146,27432,0.0008515016538806529,3,229,43.9,84.7,1.3508,12000,1.1271,12000,100.0000,442000,100.0000,228000,480000,0.0665,36000,0.2761,36000,1.4121,12000,2.5657600000000005,96000,40.0,2025-11-21_09-33,,
R_AK_3DBall_2528,3DBall,2528,12.0000,ppo,500000,122,23058,0.0006618059993420734,3,231,44.1,84.8,1.3110,12000,1.0826,12000,98.5108,442000,100.0000,204000,480000,0.0702,24000,0.2127,24000,1.4055,12000,2.5657600000000005,84000,34.6,2025-11-21_09-33,,
R_AK_3DBall_2529,3DBall,2529,12.0000,ppo,500000,47,8855,0.0008527688539902186,3,228,32.7,84.9,7.0074,12000,1.3934,12000,98.0695,442000,100.0000,96000,480000,0.1190,12000,1.1625,12000,1.3653,12000,2.5657600000000005,36000,11.4,2025-11-21_09-33,,
R_AK_3DBall_2530,3DBall,2530,12.0000,ppo,500000,37,7097,0.0003160651333230118,3,235,32.6,85.1,9.9925,12000,1.3567,12000,100.0000,442000,100.0000,96000,480000,0.1295,12000,1.2067,12000,1.3778,12000,2.5657600000000005,36000,11.7,2025-11-21_09-33,,
R_AK_3DBall_2531,3DBall,2531,12.0000,ppo,500000,185,34768,0.00011650910053164825,3,250,50.2,85.2,1.2121,12000,1.1002,12000,94.2497,442000,100.0000,336000,480000,0.0580,36000,0.1798,36000,1.4174,12000,2.5657600000000005,120000,56.2,2025-11-21_09-33,,
R_AK_3DBall_2532,3DBall,2532,12.0000,ppo,500000,72,13531,5.4383492597907144e-05,3,252,47.6,84.4,1.8726,12000,1.2265,12000,100.0000,442000,100.0000,144000,480000,0.0954,24000,0.5530,24000,1.4151,12000,2.5657600000000005,60000,25.2,2025-11-21_09-33,,
R_AK_3DBall_2533,3DBall,2533,12.0000,ppo,500000,142,26757,0.0005760058905559658,3,237,45.3,84.3,1.3061,12000,1.0883,12000,98.5062,442000,100.0000,204000,480000,0.0672,36000,0.2725,36000,1.4111,12000,2.5657600000000005,84000,35.5,2025-11-21_09-33,,
R_AK_3DBall_2534,3DBall,2534,12.0000,ppo,500000,96,18176,0.0008380502293853202,3,238,45.7,84.3,1.6741,12000,1.1688,12000,97.8400,442000,100.0000,132000,480000,0.0818,24000,0.2299,24000,1.3908,12000,2.5657600000000005,60000,23.8,2025-11-21_09-33,,
R_AK_3DBall_2535,3DBall,2535,12.0000,ppo,500000,123,23092,0.0006875386791696035,3,216,35.1,84.5,1.2520,12000,1.0912,12000,100.0000,442000,100.0000,228000,480000,0.0711,24000,0.2175,24000,1.4139,12000,2.5657600000000005,96000,37.8,2025-11-21_09-33,,
R_AK_3DBall_2536,3DBall,2536,12.0000,ppo,500000,87,16433,7.346013492774299e-05,3,227,34.3,85.0,1.1810,12000,1.1997,12000,44.2549,442000,54.8524,468000,480000,0.0854,24000,0.5301,24000,1.4147,12000,2.5657600000000005,252000,113.4,2025-11-21_09-33,,
R_AK_3DBall_2537,3DBall,2537,12.0000,ppo,500000,179,33642,0.000517286609495383,3,214,32.8,84.8,1.2423,12000,1.1748,12000,100.0000,442000,100.0000,300000,480000,0.0600,36000,0.2189,36000,1.4164,12000,2.5657600000000005,120000,48.1,2025-11-21_09-33,,
R_AK_3DBall_2538,3DBall,2538,12.0000,ppo,500000,32,6141,0.000492822249874686,3,270,52.2,84.8,24.7520,12000,2.1136,12000,100.0000,442000,100.0000,84000,480000,0.1391,12000,1.1951,12000,1.3460,12000,2.5657600000000005,24000,6.8,2025-11-21_09-33,,
R_AK_3DBall_2539,3DBall,2539,12.0000,ppo,500000,126,23745,0.00020294492870513635,3,217,36.0,84.6,1.3221,12000,1.1466,12000,100.0000,442000,100.0000,252000,480000,0.0709,24000,0.3058,24000,1.4158,12000,2.5657600000000005,108000,43.4,2025-11-21_09-33,,
R_AK_3DBall_2540,3DBall,2540,12.0000,ppo,500000,59,11161,0.0006803578522158616,3,223,33.0,84.6,2.9214,12000,1.2487,12000,98.9923,442000,100.0000,108000,480000,0.1035,12000,0.7116,12000,1.4023,12000,2.5657600000000005,48000,16.7,2025-11-21_09-33,,
R_AK_3DBall_2541,3DBall,2541,12.0000,ppo,500000,87,16314,0.0006840689178406918,3,232,45.1,84.5,1.7040,12000,1.1049,12000,98.3567,442000,100.0000,132000,480000,0.0866,24000,0.4065,24000,1.3931,12000,2.5657600000000005,60000,23.2,2025-11-21_09-33,,
R_AK_3DBall_2542,3DBall,2542,12.0000,ppo,500000,118,22157,0.0007906108878554,3,214,32.3,84.6,1.2681,12000,1.1292,12000,100.0000,442000,100.0000,228000,480000,0.0730,24000,0.2119,24000,1.4213,12000,2.5657600000000005,84000,32.1,2025-11-21_09-33,,
R_AK_3DBall_2543,3DBall,2543,12.0000,ppo,500000,113,21215,0.0002984501278321725,3,218,34.2,84.2,1.1722,12000,1.0667,12000,100.0000,442000,100.0000,252000,480000,0.0737,24000,0.2807,24000,1.4115,12000,2.5657600000000005,120000,49.0,2025-11-21_09-33,,
R_AK_3DBall_2544,3DBall,2544,12.0000,ppo,500000,149,28031,0.000746220000240478,3,239,47.7,84.1,1.3335,12000,1.1275,12000,99.2662,442000,100.0000,276000,480000,0.0662,36000,0.1725,36000,1.4094,12000,2.5657600000000005,96000,41.8,2025-11-21_09-33,,
R_AK_3DBall_2545,3DBall,2545,12.0000,ppo,500000,36,6894,0.0004212200290733304,3,272,49.3,83.7,17.9084,12000,1.5839,12000,100.0000,442000,100.0000,84000,480000,0.1291,12000,1.3943,12000,1.3844,12000,2.5657600000000005,36000,13.6,2025-11-21_09-33,,
R_AK_3DBall_2546,3DBall,2546,12.0000,ppo,500000,107,20113,0.0008008140777543683,3,215,33.3,84.4,1.6146,12000,1.2342,12000,100.0000,442000,100.0000,180000,480000,0.0766,24000,0.3002,24000,1.3973,12000,2.5657600000000005,72000,26.8,2025-11-21_09-33,,
R_AK_3DBall_2547,3DBall,2547,12.0000,ppo,500000,67,12705,0.0005804874150247942,3,291,46.3,84.1,2.1410,12000,1.1869,12000,99.1383,442000,100.0000,132000,480000,0.0980,24000,0.6289,24000,1.3929,12000,2.5657600000000005,60000,29.1,2025-11-21_09-33,,
R_AK_3DBall_2548,3DBall,2548,12.0000,ppo,500000,35,6644,0.0004652070639085672,3,376,49.2,84.3,27.5426,12000,1.6747,12000,99.1567,442000,100.0000,96000,480000,0.1356,12000,1.0685,12000,1.3567,12000,2.5657600000000005,36000,18.8,2025-11-21_09-33,,
R_AK_3DBall_2549,3DBall,2549,12.0000,ppo,500000,185,34779,0.00016285933514995887,3,22378,53.8,82.4,1.2285,12000,1.0902,12000,98.8360,442000,100.0000,300000,480000,0.0603,36000,0.1877,36000,1.4165,12000,2.5657600000000005,120000,5035.1,2025-11-21_09-33,,
R_AK_3DBall_2550,3DBall,2550,12.0000,ppo,500000,142,26727,0.00037778602550176413,3,278,42.3,79.2,1.2989,12000,1.1182,12000,100.0000,442000,100.0000,240000,480000,0.0670,36000,0.2673,36000,1.4143,12000,2.5657600000000005,96000,48.6,2025-11-21_09-33,,
R_AK_3DBall_2551,3DBall,2551,12.0000,ppo,500000,163,30632,0.0004149381976142531,3,250,38.2,80.2,1.3189,12000,1.1520,12000,97.0019,442000,100.0000,228000,480000,0.0640,36000,0.1865,36000,1.4128,12000,2.5657600000000005,84000,37.5,2025-11-21_09-33,,
R_AK_3DBall_2552,3DBall,2552,12.0000,ppo,500000,136,25510,0.0007791284284388512,3,218,36.6,80.2,1.4427,12000,1.1108,12000,98.3717,442000,100.0000,204000,480000,0.0708,36000,0.3171,36000,1.4045,12000,2.5657600000000005,84000,32.7,2025-11-21_09-33,,
R_AK_3DBall_2553,3DBall,2553,12.0000,ppo,500000,91,17085,0.0006041850015441931,3,248,48.5,80.5,1.7272,12000,1.1641,12000,99.6139,442000,100.0000,180000,480000,0.0858,24000,0.4814,24000,1.4062,12000,2.5657600000000005,60000,24.8,2025-11-21_09-33,,
R_AK_3DBall_2554,3DBall,2554,12.0000,ppo,500000,154,28890,4.574284718948022e-05,3,222,37.9,80.1,1.2774,12000,1.1841,12000,100.0000,442000,100.0000,348000,480000,0.0651,36000,0.3015,36000,1.4192,12000,2.5657600000000005,120000,49.9,2025-11-21_09-33,,
R_AK_3DBall_2555,3DBall,2555,12.0000,ppo,500000,98,18548,0.0002691403896417492,3,214,25.3,79.5,1.3670,12000,1.1862,12000,100.0000,442000,100.0000,216000,480000,0.0805,24000,0.2713,24000,1.4195,12000,2.5657600000000005,84000,32.1,2025-11-21_09-33,,
R_AK_3DBall_2556,3DBall,2556,12.0000,ppo,500000,146,27458,0.0003844068249589995,3,212,25.0,79.4,1.2075,12000,1.1247,12000,100.0000,442000,100.0000,276000,480000,0.0652,36000,0.2477,36000,1.4194,12000,2.5657600000000005,120000,47.6,2025-11-21_09-33,,
R_AK_3DBall_2557,3DBall,2557,12.0000,ppo,500000,108,20300,0.0001941131603557336,3,225,47.3,80.9,1.4101,12000,1.1691,12000,100.0000,442000,100.0000,216000,480000,0.0765,24000,0.2621,24000,1.4146,12000,2.5657600000000005,72000,28.1,2025-11-21_09-33,,
R_AK_3DBall_2558,3DBall,2558,12.0000,ppo,500000,173,32486,7.932891920030707e-05,3,227,38.6,82.0,1.2159,12000,1.1532,12000,100.0000,442000,100.0000,360000,480000,0.0602,36000,0.2490,36000,1.4163,12000,2.5657600000000005,144000,62.3,2025-11-21_09-33,,
R_AK_3DBall_2559,3DBall,2559,12.0000,ppo,500000,100,18911,0.0007658703811180481,3,217,25.8,81.5,1.4214,12000,1.1684,12000,100.0000,442000,100.0000,216000,480000,0.0835,24000,0.2774,24000,1.4121,12000,2.5657600000000005,72000,27.1,2025-11-21_09-33,,
R_AK_3DBall_2560,3DBall,2560,12.0000,ppo,500000,188,35402,0.0006070306980832666,3,215,33.2,84.8,1.2291,12000,1.1324,12000,100.0000,442000,100.0000,300000,480000,0.0596,36000,0.2060,36000,1.4164,12000,2.5657600000000005,120000,48.3,2025-11-21_09-33,,
R_AK_3DBall_2561,3DBall,2561,12.0000,ppo,500000,62,11807,0.00036976425784012183,3,223,30.4,84.4,1.9463,12000,1.1886,12000,100.0000,442000,100.0000,144000,480000,0.1009,12000,0.4363,12000,1.3945,12000,2.5657600000000005,60000,22.3,2025-11-21_09-33,,
R_AK_3DBall_2562,3DBall,2562,12.0000,ppo,500000,187,35152,0.00012924136384923835,3,252,49.6,85.2,1.2302,12000,1.1494,12000,96.6451,442000,100.0000,300000,480000,0.0598,36000,0.1873,36000,1.4189,12000,2.5657600000000005,120000,56.7,2025-11-21_09-33,,
R_AK_3DBall_2563,3DBall,2563,12.0000,ppo,500000,51,9641,0.00047189797141847,3,227,30.0,84.7,2.5076,12000,1.2302,12000,100.0000,442000,100.0000,120000,480000,0.1110,12000,0.5503,12000,1.4044,12000,2.5657600000000005,48000,17.0,2025-11-21_09-33,,
R_AK_3DBall_2564,3DBall,2564,12.0000,ppo,500000,95,17821,0.0007333993971622523,3,239,46.2,84.7,1.7874,12000,1.1732,12000,100.0000,442000,100.0000,156000,480000,0.0846,24000,0.4920,24000,1.3916,12000,2.5657600000000005,60000,23.9,2025-11-21_09-33,,
R_AK_3DBall_2565,3DBall,2565,12.0000,ppo,500000,45,8618,0.0005023742157307003,3,230,32.7,85.0,2.7818,12000,1.1485,12000,100.0000,442000,100.0000,132000,480000,0.1178,12000,0.5688,12000,1.3947,12000,2.5657600000000005,48000,17.2,2025-11-21_09-33,,
R_AK_3DBall_2566,3DBall,2566,12.0000,ppo,500000,118,22202,0.0008985067927710079,3,242,46.1,84.6,1.2815,12000,1.0590,12000,100.0000,442000,100.0000,252000,480000,0.0730,24000,0.1867,24000,1.4114,12000,2.5657600000000005,84000,36.3,2025-11-21_09-33,,
R_AK_3DBall_2567,3DBall,2567,12.0000,ppo,500000,156,29374,0.00019352069067999568,3,264,46.1,84.1,1.2626,12000,1.1233,12000,97.7351,442000,100.0000,240000,480000,0.0634,36000,0.1768,36000,1.4136,12000,2.5657600000000005,96000,46.2,2025-11-21_09-33,,
R_AK_3DBall_2568,3DBall,2568,12.0000,ppo,500000,87,16372,0.0007795857384450723,3,248,44.3,84.2,2.2303,12000,1.2156,12000,100.0000,442000,100.0000,180000,480000,0.0859,24000,0.6715,24000,1.3881,12000,2.5657600000000005,60000,24.8,2025-11-21_09-33,,
R_AK_3DBall_2569,3DBall,2569,12.0000,ppo,500000,73,13720,0.00032420457577539083,3,223,37.8,84.4,1.5270,12000,1.1699,12000,100.0000,442000,100.0000,156000,480000,0.0963,24000,0.4176,24000,1.4039,12000,2.5657600000000005,72000,27.9,2025-11-21_09-33,,
R_AK_3DBall_2570,3DBall,2570,12.0000,ppo,500000,148,27782,0.0004070561861460502,3,251,46.0,84.4,1.2635,12000,1.1200,12000,99.7617,442000,100.0000,240000,480000,0.0646,36000,0.2385,36000,1.4103,12000,2.5657600000000005,96000,43.9,2025-11-21_09-33,,
