ID,cpu_type,cpu_freqcpu_cores,ram_gb,has_nvidia,nvidia_gpu_name,nvidia_vram_gb,os,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,learning_rate_schedule,ram_mb_used,ram_usage_percent,ram_avg_percent,benchmark_steps,benchmark_mean,benchmark_reached,source_run
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,128,256,0.0003,0.005,0.2,0.95,4,linear,11613.76,66.0,68.42,40000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,128,256,0.0003,0.005,0.2,0.95,5,linear,10876.16,67.9,67.32,28000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,128,256,0.0003,0.005,0.2,0.95,6,linear,11279.7,69.0,68.3,26000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,16,256,0.0003,0.005,0.2,0.95,4,linear,11369.5,70.3,69.64,10000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,128,256,0.0003,0.005,0.2,0.95,7,linear,11399.55,71.2,70.55,22000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,16,256,0.0003,0.005,0.2,0.95,5,linear,11493.5,71.0,70.62,10000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,16,256,0.0003,0.005,0.2,0.95,6,linear,11654.19,70.4,71.65,8000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,16,256,0.0003,0.005,0.2,0.95,7,linear,11819.77,72.5,72.43,8000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,32,256,0.0003,0.005,0.2,0.95,3,linear,12074.23,74.1,73.98,20000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,32,256,0.0003,0.005,0.2,0.95,4,linear,11899.05,74.2,73.88,14000,0.93,True,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,32,256,0.0003,0.005,0.2,0.95,5,linear,12606.43,68.8,75.52,2000,0.578,False,batch_train_files
12th Gen Intel(R) Core(TM) i7-12700H,2.69,20,16.0,1,NVIDIA GeForce RTX 4060 Laptop GPU,8.0,Windows,32,256,0.0003,0.005,0.2,0.95,6,linear,11115.38,69.4,69.09,10000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,16,256,0.0003,0.005,0.2,0.95,3,linear,6148.34,76.4,78.62,12000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,32,256,0.0003,0.005,0.2,0.95,7,linear,6149.97,76.0,76.49,10000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,64,256,0.0003,0.005,0.2,0.95,3,linear,6114.84,76.4,76.19,28000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,64,256,0.0003,0.005,0.2,0.95,4,linear,6164.56,76.6,75.99,22000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,64,256,0.0003,0.005,0.2,0.95,5,linear,6258.97,76.1,76.05,18000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,64,256,0.0003,0.005,0.2,0.95,6,linear,6089.17,76.1,76.42,14000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,64,256,0.0003,0.005,0.2,0.95,7,linear,6258.38,76.1,76.4,12000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,128,256,0.0003,0.005,0.2,0.95,3,linear,6380.27,75.2,75.4,50000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,128,256,0.0003,0.005,0.2,0.95,4,linear,6222.55,80.0,76.61,38000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,128,256,0.0003,0.005,0.2,0.95,5,linear,6138.97,76.2,76.27,30000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,128,256,0.0003,0.005,0.2,0.95,6,linear,6310.95,78.3,75.65,30000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,16,256,0.0003,0.005,0.2,0.95,4,linear,6478.73,76.5,74.49,12000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,128,256,0.0003,0.005,0.2,0.95,7,linear,6388.12,74.4,74.64,24000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,16,256,0.0003,0.005,0.2,0.95,5,linear,6412.75,73.8,74.68,10000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,16,256,0.0003,0.005,0.2,0.95,6,linear,6404.86,76.0,75.66,8000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,16,256,0.0003,0.005,0.2,0.95,7,linear,6216.8,74.8,75.0,8000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,32,256,0.0003,0.005,0.2,0.95,3,linear,6122.62,76.6,75.03,16000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,32,256,0.0003,0.005,0.2,0.95,4,linear,6872.92,72.8,73.44,14000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,32,256,0.0003,0.005,0.2,0.95,5,linear,7117.81,73.0,73.2,14000,0.93,True,batch_train_files
Apple M4,10-core,10,16.0,0,,Apple,Darwin,32,256,0.0003,0.005,0.2,0.95,6,linear,6808.61,73.4,72.88,10000,0.93,True,batch_train_files
